"","x"
"81169","en"
"81170","es"
"81171","pt"
"81172",NA
"81173","en"
"81174","es"
"81175","pt"
"81176",NA
"81177","en"
"81178","es"
"81179","pt"
"81180",NA
"81181","en"
"81182","es"
"81183","pt"
"81184",NA
"81185","en"
"81186","es"
"81187","pt"
"81188",NA
"81189","en"
"81190","es"
"81191","pt"
"81192",NA
"81193","en"
"81194","es"
"81195","pt"
"81196",NA
"81197","en"
"81198","es"
"81199","pt"
"81200",NA
"81201","en"
"81202","es"
"81203","pt"
"81204",NA
"81205","en"
"81206","es"
"81207","pt"
"81208",NA
"81209","en"
"81210","es"
"81211","pt"
"81212",NA
"81213","en"
"81214","es"
"81215","pt"
"81216",NA
"81217","en"
"81218","es"
"81219","pt"
"81220",NA
"81221","en"
"81222","es"
"81223","pt"
"81224",NA
"81225","en"
"81226","es"
"81227","pt"
"81228",NA
"81229","en"
"81230","es"
"81231","pt"
"81232",NA
"81233","en"
"81234","es"
"81235","pt"
"81236",NA
"81237","en"
"81238","es"
"81239","pt"
"81240",NA
"81241","en"
"81242","es"
"81243","pt"
"81244",NA
"81245","en"
"81246","es"
"81247","pt"
"81248",NA
"81249","en"
"81250","es"
"81251","pt"
"81252",NA
"81253","en"
"81254","es"
"81255","pt"
"81256",NA
"81257","en"
"81258","es"
"81259","pt"
"81260",NA
"81261","en"
"81262","es"
"81263","pt"
"81264",NA
"81265","en"
"81266","es"
"81267","pt"
"81268",NA
"81269","en"
"81270","es"
"81271","pt"
"81272",NA
"81273","en"
"81274","es"
"81275","pt"
"81276",NA
"81277","en"
"81278","es"
"81279","pt"
"81280",NA
"81281","en"
"81282","es"
"81283","pt"
"81284",NA
"81285","en"
"81286","es"
"81287","pt"
"81288",NA
"81289","en"
"81290","es"
"81291","pt"
"81292",NA
"81293","en"
"81294","es"
"81295","pt"
"81296",NA
"81297","en"
"81298","es"
"81299","pt"
"81300",NA
"81301","en"
"81302","es"
"81303","pt"
"81304",NA
"81305","en"
"81306","es"
"81307","pt"
"81308",NA
"81309","en"
"81310","es"
"81311","pt"
"81312",NA
"81313","en"
"81314","es"
"81315","pt"
"81316",NA
"81317","en"
"81318","es"
"81319","pt"
"81320",NA
"81321","en"
"81322","es"
"81323","pt"
"81324",NA
"81325","en"
"81326","es"
"81327","pt"
"81328",NA
"81329","en"
"81330","es"
"81331","pt"
"81332",NA
"81333","en"
"81334","es"
"81335","pt"
"81336",NA
"81337","en"
"81338","es"
"81339","pt"
"81340",NA
"81341","en"
"81342","es"
"81343","pt"
"81344",NA
"81345","en"
"81346","es"
"81347","pt"
"81348",NA
"81349","en"
"81350","es"
"81351","pt"
"81352",NA
"81353","en"
"81354","es"
"81355","pt"
"81356",NA
"81357","en"
"81358","es"
"81359","pt"
"81360",NA
"81361","en"
"81362","es"
"81363","pt"
"81364",NA
"81365","en"
"81366","es"
"81367","pt"
"81368",NA
"81369","en"
"81370","es"
"81371","pt"
"81372",NA
"81373","en"
"81374","es"
"81375","pt"
"81376",NA
"81377","en"
"81378","es"
"81379","pt"
"81380",NA
"81381","en"
"81382","es"
"81383","pt"
"81384",NA
"81385","en"
"81386","es"
"81387","pt"
"81388",NA
"81389","en"
"81390","es"
"81391","pt"
"81392",NA
"81393","en"
"81394","es"
"81395","pt"
"81396",NA
"81397","en"
"81398","es"
"81399","pt"
"81400",NA
"81401","en"
"81402","es"
"81403","pt"
"81404",NA
"81405","en"
"81406","es"
"81407","pt"
"81408",NA
"81409","en"
"81410","es"
"81411","pt"
"81412",NA
"81413","en"
"81414","es"
"81415","pt"
"81416",NA
"81417","en"
"81418","es"
"81419","pt"
"81420",NA
"81421","en"
"81422","es"
"81423","pt"
"81424",NA
"81425","en"
"81426","es"
"81427","pt"
"81428",NA
"81429","en"
"81430","es"
"81431","pt"
"81432",NA
"81433","en"
"81434","es"
"81435","pt"
"81436",NA
"81437","en"
"81438","es"
"81439","pt"
"81440",NA
"81441","en"
"81442","es"
"81443","pt"
"81444",NA
"81445","en"
"81446","es"
"81447","pt"
"81448",NA
"81449","en"
"81450","es"
"81451","pt"
"81452",NA
"81453","en"
"81454","es"
"81455","pt"
"81456",NA
"81457","en"
"81458","es"
"81459","pt"
"81460",NA
"81461","en"
"81462","es"
"81463","pt"
"81464",NA
"81465","en"
"81466","es"
"81467","pt"
"81468",NA
"81469","en"
"81470","es"
"81471","pt"
"81472",NA
"81473","en"
"81474","es"
"81475","pt"
"81476",NA
"81477","en"
"81478","es"
"81479","pt"
"81480",NA
"81481","en"
"81482","es"
"81483","pt"
"81484",NA
"81485","en"
"81486","es"
"81487","pt"
"81488",NA
"81489","en"
"81490","es"
"81491","pt"
"81492",NA
"81493","en"
"81494","es"
"81495","pt"
"81496",NA
"81497","en"
"81498","es"
"81499","pt"
"81500",NA
"81501","en"
"81502","es"
"81503","pt"
"81504",NA
"81505","en"
"81506","es"
"81507","pt"
"81508",NA
"81509","en"
"81510","es"
"81511","pt"
"81512",NA
"81513","en"
"81514","es"
"81515","pt"
"81516",NA
"81517","en"
"81518","es"
"81519","pt"
"81520",NA
"81521","en"
"81522","es"
"81523","pt"
"81524",NA
"81525","en"
"81526","es"
"81527","pt"
"81528",NA
"81529","en"
"81530","es"
"81531","pt"
"81532",NA
"81533","en"
"81534","es"
"81535","pt"
"81536",NA
"81537","en"
"81538","es"
"81539","pt"
"81540",NA
"81541","en"
"81542","es"
"81543","pt"
"81544",NA
"81545","en"
"81546","es"
"81547","pt"
"81548",NA
"81549","en"
"81550","es"
"81551","pt"
"81552",NA
"81553","en"
"81554","es"
"81555","pt"
"81556",NA
"81557","en"
"81558","es"
"81559","pt"
"81560",NA
"81561","en"
"81562","es"
"81563","pt"
"81564",NA
"81565","en"
"81566","es"
"81567","pt"
"81568",NA
"81569","en"
"81570","es"
"81571","pt"
"81572",NA
"81573","en"
"81574","es"
"81575","pt"
"81576",NA
"81577","en"
"81578","es"
"81579","pt"
"81580",NA
"81581","en"
"81582","es"
"81583","pt"
"81584",NA
"81585","en"
"81586","es"
"81587","pt"
"81588",NA
"81589","en"
"81590","es"
"81591","pt"
"81592",NA
"81593","en"
"81594","es"
"81595","pt"
"81596",NA
"81597","en"
"81598","es"
"81599","pt"
"81600",NA
"81601","en"
"81602","es"
"81603","pt"
"81604",NA
"81605","en"
"81606","es"
"81607","pt"
"81608",NA
"81609","en"
"81610","es"
"81611","pt"
"81612",NA
"81613","en"
"81614","es"
"81615","pt"
"81616",NA
"81617","en"
"81618","es"
"81619","pt"
"81620",NA
"81621","en"
"81622","es"
"81623","pt"
"81624",NA
"81625","en"
"81626","es"
"81627","pt"
"81628",NA
"81629","en"
"81630","es"
"81631","pt"
"81632",NA
"81633","en"
"81634","es"
"81635","pt"
"81636",NA
"81637","en"
"81638","es"
"81639","pt"
"81640",NA
"81641","en"
"81642","es"
"81643","pt"
"81644",NA
"81645","en"
"81646","es"
"81647","pt"
"81648",NA
"81649","en"
"81650","es"
"81651","pt"
"81652",NA
"81653","en"
"81654","es"
"81655","pt"
"81656",NA
"81657","en"
"81658","es"
"81659","pt"
"81660",NA
"81661","en"
"81662","es"
"81663","pt"
"81664",NA
"81665","en"
"81666","es"
"81667","pt"
"81668",NA
"81669","en"
"81670","es"
"81671","pt"
"81672",NA
"81673","en"
"81674","es"
"81675","pt"
"81676",NA
"81677","en"
"81678","es"
"81679","pt"
"81680",NA
"81681","en"
"81682","es"
"81683","pt"
"81684",NA
"81685","en"
"81686","es"
"81687","pt"
"81688",NA
"81689","en"
"81690","es"
"81691","pt"
"81692",NA
"81693","en"
"81694","es"
"81695","pt"
"81696",NA
"81697","en"
"81698","es"
"81699","pt"
"81700",NA
"81701","en"
"81702","es"
"81703","pt"
"81704",NA
"81705","en"
"81706","es"
"81707","pt"
"81708",NA
"81709","en"
"81710","es"
"81711","pt"
"81712",NA
"81713","en"
"81714","es"
"81715","pt"
"81716",NA
"81717","en"
"81718","es"
"81719","pt"
"81720",NA
"81721","en"
"81722","es"
"81723","pt"
"81724",NA
"81725","en"
"81726","es"
"81727","pt"
"81728",NA
"81729","en"
"81730","es"
"81731","pt"
"81732",NA
"81733","en"
"81734","es"
"81735","pt"
"81736",NA
"81737","en"
"81738","es"
"81739","pt"
"81740",NA
"81741","en"
"81742","es"
"81743","pt"
"81744",NA
"81745","en"
"81746","es"
"81747","pt"
"81748",NA
"81749","en"
"81750","es"
"81751","pt"
"81752",NA
"81753","en"
"81754","es"
"81755","pt"
"81756",NA
"81757","en"
"81758","es"
"81759","pt"
"81760",NA
"81761","en"
"81762","es"
"81763","pt"
"81764",NA
"81765","en"
"81766","es"
"81767","pt"
"81768",NA
"81769","en"
"81770","es"
"81771","pt"
"81772",NA
"81773","en"
"81774","es"
"81775","pt"
"81776",NA
"81777","en"
"81778","es"
"81779","pt"
"81780",NA
"81781","en"
"81782","es"
"81783","pt"
"81784",NA
"81785","en"
"81786","es"
"81787","pt"
"81788",NA
"81789","en"
"81790","es"
"81791","pt"
"81792",NA
"81793","en"
"81794","es"
"81795","pt"
"81796",NA
"81797","en"
"81798","es"
"81799","pt"
"81800",NA
"81801","en"
"81802","es"
"81803","pt"
"81804",NA
"81805","en"
"81806","es"
"81807","pt"
"81808",NA
"81809","en"
"81810","es"
"81811","pt"
"81812",NA
"81813","en"
"81814","es"
"81815","pt"
"81816",NA
"81817","en"
"81818","es"
"81819","pt"
"81820",NA
"81821","en"
"81822","es"
"81823","pt"
"81824",NA
"81825","en"
"81826","es"
"81827","pt"
"81828",NA
"81829","en"
"81830","es"
"81831","pt"
"81832",NA
"81833","en"
"81834","es"
"81835","pt"
"81836",NA
"81837","en"
"81838","es"
"81839","pt"
"81840",NA
"81841","en"
"81842","es"
"81843","pt"
"81844",NA
"81845","en"
"81846","es"
"81847","pt"
"81848",NA
"81849","en"
"81850","es"
"81851","pt"
"81852",NA
"81853","en"
"81854","es"
"81855","pt"
"81856",NA
"81857","en"
"81858","es"
"81859","pt"
"81860",NA
"81861","en"
"81862","es"
"81863","pt"
"81864",NA
"81865","en"
"81866","es"
"81867","pt"
"81868",NA
"81869","en"
"81870","es"
"81871","pt"
"81872",NA
"81873","en"
"81874","es"
"81875","pt"
"81876",NA
"81877","en"
"81878","es"
"81879","pt"
"81880",NA
"81881","en"
"81882","es"
"81883","pt"
"81884",NA
"81885","en"
"81886","es"
"81887","pt"
"81888",NA
"81889","en"
"81890","es"
"81891","pt"
"81892",NA
"81893","en"
"81894","es"
"81895","pt"
"81896",NA
"81897","en"
"81898","es"
"81899","pt"
"81900",NA
"81901","en"
"81902","es"
"81903","pt"
"81904",NA
"81905","en"
"81906","es"
"81907","pt"
"81908",NA
"81909","en"
"81910","es"
"81911","pt"
"81912",NA
"81913","en"
"81914","es"
"81915","pt"
"81916",NA
"81917","en"
"81918","es"
"81919","pt"
"81920",NA
"81921","en"
"81922","es"
"81923","pt"
"81924",NA
"81925","en"
"81926","es"
"81927","pt"
"81928",NA
"81929","en"
"81930","es"
"81931","pt"
"81932",NA
"81933","en"
"81934","es"
"81935","pt"
"81936",NA
"81937","en"
"81938","es"
"81939","pt"
"81940",NA
"81941","en"
"81942","es"
"81943","pt"
"81944",NA
"81945","en"
"81946","es"
"81947","pt"
"81948",NA
"81949","en"
"81950","es"
"81951","pt"
"81952",NA
"81953","en"
"81954","es"
"81955","pt"
"81956",NA
"81957","en"
"81958","es"
"81959","pt"
"81960",NA
"81961","en"
"81962","es"
"81963","pt"
"81964",NA
"81965","en"
"81966","es"
"81967","pt"
"81968",NA
"81969","en"
"81970","es"
"81971","pt"
"81972",NA
"81973","en"
"81974","es"
"81975","pt"
"81976",NA
"81977","en"
"81978","es"
"81979","pt"
"81980",NA
"81981","en"
"81982","es"
"81983","pt"
"81984",NA
"81985","en"
"81986","es"
"81987","pt"
"81988",NA
"81989","en"
"81990","es"
"81991","pt"
"81992",NA
"81993","en"
"81994","es"
"81995","pt"
"81996",NA
"81997","en"
"81998","es"
"81999","pt"
"82000",NA
"82001","en"
"82002","es"
"82003","pt"
"82004",NA
"82005","en"
"82006","es"
"82007","pt"
"82008",NA
"82009","en"
"82010","es"
"82011","pt"
"82012",NA
"82013","en"
"82014","es"
"82015","pt"
"82016",NA
"82017","en"
"82018","es"
"82019","pt"
"82020",NA
"82021","en"
"82022","es"
"82023","pt"
"82024",NA
"82025","en"
"82026","es"
"82027","pt"
"82028",NA
"82029","en"
"82030","es"
"82031","pt"
"82032",NA
"82033","en"
"82034","es"
"82035","pt"
"82036",NA
"82037","en"
"82038","es"
"82039","pt"
"82040",NA
"82041","en"
"82042","es"
"82043","pt"
"82044",NA
"82045","en"
"82046","es"
"82047","pt"
"82048",NA
"82049","en"
"82050","es"
"82051","pt"
"82052",NA
"82053","en"
"82054","es"
"82055","pt"
"82056",NA
"82057","en"
"82058","es"
"82059","pt"
"82060",NA
"82061","en"
"82062","es"
"82063","pt"
"82064",NA
"82065","en"
"82066","es"
"82067","pt"
"82068",NA
"82069","en"
"82070","es"
"82071","pt"
"82072",NA
"82073","en"
"82074","es"
"82075","pt"
"82076",NA
"82077","en"
"82078","es"
"82079","pt"
"82080",NA
"82081","en"
"82082","es"
"82083","pt"
"82084",NA
"82085","en"
"82086","es"
"82087","pt"
"82088",NA
"82089","en"
"82090","es"
"82091","pt"
"82092",NA
"82093","en"
"82094","es"
"82095","pt"
"82096",NA
"82097","en"
"82098","es"
"82099","pt"
"82100",NA
"82101","en"
"82102","es"
"82103","pt"
"82104",NA
"82105","en"
"82106","es"
"82107","pt"
"82108",NA
"82109","en"
"82110","es"
"82111","pt"
"82112",NA
"82113","en"
"82114","es"
"82115","pt"
"82116",NA
"82117","en"
"82118","es"
"82119","pt"
"82120",NA
"82121","en"
"82122","es"
"82123","pt"
"82124",NA
"82125","en"
"82126","es"
"82127","pt"
"82128",NA
"82129","en"
"82130","es"
"82131","pt"
"82132",NA
"82133","en"
"82134","es"
"82135","pt"
"82136",NA
"82137","en"
"82138","es"
"82139","pt"
"82140",NA
"82141","en"
"82142","es"
"82143","pt"
"82144",NA
"82145","en"
"82146","es"
"82147","pt"
"82148",NA
"82149","en"
"82150","es"
"82151","pt"
"82152",NA
"82153","en"
"82154","es"
"82155","pt"
"82156",NA
"82157","en"
"82158","es"
"82159","pt"
"82160",NA
"82161","en"
"82162","es"
"82163","pt"
"82164",NA
"82165","en"
"82166","es"
"82167","pt"
"82168",NA
"82169","en"
"82170","es"
"82171","pt"
"82172",NA
"82173","en"
"82174","es"
"82175","pt"
"82176",NA
"82177","en"
"82178","es"
"82179","pt"
"82180",NA
"82181","en"
"82182","es"
"82183","pt"
"82184",NA
"82185","en"
"82186","es"
"82187","pt"
"82188",NA
"82189","en"
"82190","es"
"82191","pt"
"82192",NA
"82193","en"
"82194","es"
"82195","pt"
"82196",NA
"82197","en"
"82198","es"
"82199","pt"
"82200",NA
"82201","en"
"82202","es"
"82203","pt"
"82204",NA
"82205","en"
"82206","es"
"82207","pt"
"82208",NA
"82209","en"
"82210","es"
"82211","pt"
"82212",NA
"82213","en"
"82214","es"
"82215","pt"
"82216",NA
"82217","en"
"82218","es"
"82219","pt"
"82220",NA
"82221","en"
"82222","es"
"82223","pt"
"82224",NA
"82225","en"
"82226","es"
"82227","pt"
"82228",NA
"82229","en"
"82230","es"
"82231","pt"
"82232",NA
"82233","en"
"82234","es"
"82235","pt"
"82236",NA
"82237","en"
"82238","es"
"82239","pt"
"82240",NA
"82241","en"
"82242","es"
"82243","pt"
"82244",NA
"82245","en"
"82246","es"
"82247","pt"
"82248",NA
"82249","en"
"82250","es"
"82251","pt"
"82252",NA
"82253","en"
"82254","es"
"82255","pt"
"82256",NA
"82257","en"
"82258","es"
"82259","pt"
"82260",NA
"82261","en"
"82262","es"
"82263","pt"
"82264",NA
"82265","en"
"82266","es"
"82267","pt"
"82268",NA
"82269","en"
"82270","es"
"82271","pt"
"82272",NA
"82273","en"
"82274","es"
"82275","pt"
"82276",NA
"82277","en"
"82278","es"
"82279","pt"
"82280",NA
"82281","en"
"82282","es"
"82283","pt"
"82284",NA
"82285","en"
"82286","es"
"82287","pt"
"82288",NA
"82289","en"
"82290","es"
"82291","pt"
"82292",NA
"82293","en"
"82294","es"
"82295","pt"
"82296",NA
"82297","en"
"82298","es"
"82299","pt"
"82300",NA
"82301","en"
"82302","es"
"82303","pt"
"82304",NA
"82305","en"
"82306","es"
"82307","pt"
"82308",NA
"82309","en"
"82310","es"
"82311","pt"
"82312",NA
"82313","en"
"82314","es"
"82315","pt"
"82316",NA
"82317","en"
"82318","es"
"82319","pt"
"82320",NA
"82321","en"
"82322","es"
"82323","pt"
"82324",NA
"82325","en"
"82326","es"
"82327","pt"
"82328",NA
"82329","en"
"82330","es"
"82331","pt"
"82332",NA
"82333","en"
"82334","es"
"82335","pt"
"82336",NA
"82337","en"
"82338","es"
"82339","pt"
"82340",NA
"82341","en"
"82342","es"
"82343","pt"
"82344",NA
"82345","en"
"82346","es"
"82347","pt"
"82348",NA
"82349","en"
"82350","es"
"82351","pt"
"82352",NA
"82353","en"
"82354","es"
"82355","pt"
"82356",NA
"82357","en"
"82358","es"
"82359","pt"
"82360",NA
"82361","en"
"82362","es"
"82363","pt"
"82364",NA
"82365","en"
"82366","es"
"82367","pt"
"82368",NA
"82369","en"
"82370","es"
"82371","pt"
"82372",NA
"82373","en"
"82374","es"
"82375","pt"
"82376",NA
"82377","en"
"82378","es"
"82379","pt"
"82380",NA
"82381","en"
"82382","es"
"82383","pt"
"82384",NA
"82385","en"
"82386","es"
"82387","pt"
"82388",NA
"82389","en"
"82390","es"
"82391","pt"
"82392",NA
"82393","en"
"82394","es"
"82395","pt"
"82396",NA
"82397","en"
"82398","es"
"82399","pt"
"82400",NA
"82401","en"
"82402","es"
"82403","pt"
"82404",NA
"82405","en"
"82406","es"
"82407","pt"
"82408",NA
"82409","en"
"82410","es"
"82411","pt"
"82412",NA
"82413","en"
"82414","es"
"82415","pt"
"82416",NA
"82417","en"
"82418","es"
"82419","pt"
"82420",NA
"82421","en"
"82422","es"
"82423","pt"
"82424",NA
"82425","en"
"82426","es"
"82427","pt"
"82428",NA
"82429","en"
"82430","es"
"82431","pt"
"82432",NA
"82433","en"
"82434","es"
"82435","pt"
"82436",NA
"82437","en"
"82438","es"
"82439","pt"
"82440",NA
"82441","en"
"82442","es"
"82443","pt"
"82444",NA
"82445","en"
"82446","es"
"82447","pt"
"82448",NA
"82449","en"
"82450","es"
"82451","pt"
"82452",NA
"82453","en"
"82454","es"
"82455","pt"
"82456",NA
"82457","en"
"82458","es"
"82459","pt"
"82460",NA
"82461","en"
"82462","es"
"82463","pt"
"82464",NA
"82465","en"
"82466","es"
"82467","pt"
"82468",NA
"82469","en"
"82470","es"
"82471","pt"
"82472",NA
"82473","en"
"82474","es"
"82475","pt"
"82476",NA
"82477","en"
"82478","es"
"82479","pt"
"82480",NA
"82481","en"
"82482","es"
"82483","pt"
"82484",NA
"82485","en"
"82486","es"
"82487","pt"
"82488",NA
"82489","en"
"82490","es"
"82491","pt"
"82492",NA
"82493","en"
"82494","es"
"82495","pt"
"82496",NA
"82497","en"
"82498","es"
"82499","pt"
"82500",NA
"82501","en"
"82502","es"
"82503","pt"
"82504",NA
"82505","en"
"82506","es"
"82507","pt"
"82508",NA
"82509","en"
"82510","es"
"82511","pt"
"82512",NA
"82513","en"
"82514","es"
"82515","pt"
"82516",NA
"82517","en"
"82518","es"
"82519","pt"
"82520",NA
"82521","en"
"82522","es"
"82523","pt"
"82524",NA
"82525","en"
"82526","es"
"82527","pt"
"82528",NA
"82529","en"
"82530","es"
"82531","pt"
"82532",NA
"82533","en"
"82534","es"
"82535","pt"
"82536",NA
"82537","en"
"82538","es"
"82539","pt"
"82540",NA
"82541","en"
"82542","es"
"82543","pt"
"82544",NA
"82545","en"
"82546","es"
"82547","pt"
"82548",NA
"82549","en"
"82550","es"
"82551","pt"
"82552",NA
"82553","en"
"82554","es"
"82555","pt"
"82556",NA
"82557","en"
"82558","es"
"82559","pt"
"82560",NA
"82561","en"
"82562","es"
"82563","pt"
"82564",NA
"82565","en"
"82566","es"
"82567","pt"
"82568",NA
"82569","en"
"82570","es"
"82571","pt"
"82572",NA
"82573","en"
"82574","es"
"82575","pt"
"82576",NA
"82577","en"
"82578","es"
"82579","pt"
"82580",NA
"82581","en"
"82582","es"
"82583","pt"
"82584",NA
"82585","en"
"82586","es"
"82587","pt"
"82588",NA
"82589","en"
"82590","es"
"82591","pt"
"82592",NA
"82593","en"
"82594","es"
"82595","pt"
"82596",NA
"82597","en"
"82598","es"
"82599","pt"
"82600",NA
"82601","en"
"82602","es"
"82603","pt"
"82604",NA
"82605","en"
"82606","es"
"82607","pt"
"82608",NA
"82609","en"
"82610","es"
"82611","pt"
"82612",NA
"82613","en"
"82614","es"
"82615","pt"
"82616",NA
"82617","en"
"82618","es"
"82619","pt"
"82620",NA
"82621","en"
"82622","es"
"82623","pt"
"82624",NA
"82625","en"
"82626","es"
"82627","pt"
"82628",NA
"82629","en"
"82630","es"
"82631","pt"
"82632",NA
"82633","en"
"82634","es"
"82635","pt"
"82636",NA
"82637","en"
"82638","es"
"82639","pt"
"82640",NA
"82641","en"
"82642","es"
"82643","pt"
"82644",NA
"82645","en"
"82646","es"
"82647","pt"
"82648",NA
"82649","en"
"82650","es"
"82651","pt"
"82652",NA
"82653","en"
"82654","es"
"82655","pt"
"82656",NA
"82657","en"
"82658","es"
"82659","pt"
"82660",NA
"82661","en"
"82662","es"
"82663","pt"
"82664",NA
"82665","en"
"82666","es"
"82667","pt"
"82668",NA
"82669","en"
"82670","es"
"82671","pt"
"82672",NA
"82673","en"
"82674","es"
"82675","pt"
"82676",NA
"82677","en"
"82678","es"
"82679","pt"
"82680",NA
"82681","en"
"82682","es"
"82683","pt"
"82684",NA
"82685","en"
"82686","es"
"82687","pt"
"82688",NA
"82689","en"
"82690","es"
"82691","pt"
"82692",NA
"82693","en"
"82694","es"
"82695","pt"
"82696",NA
"82697","en"
"82698","es"
"82699","pt"
"82700",NA
"82701","en"
"82702","es"
"82703","pt"
"82704",NA
"82705","en"
"82706","es"
"82707","pt"
"82708",NA
"82709","en"
"82710","es"
"82711","pt"
"82712",NA
"82713","en"
"82714","es"
"82715","pt"
"82716",NA
"82717","en"
"82718","es"
"82719","pt"
"82720",NA
"82721","en"
"82722","es"
"82723","pt"
"82724",NA
"82725","en"
"82726","es"
"82727","pt"
"82728",NA
"82729","en"
"82730","es"
"82731","pt"
"82732",NA
"82733","en"
"82734","es"
"82735","pt"
"82736",NA
"82737","en"
"82738","es"
"82739","pt"
"82740",NA
"82741","en"
"82742","es"
"82743","pt"
"82744",NA
"82745","en"
"82746","es"
"82747","pt"
"82748",NA
"82749","en"
"82750","es"
"82751","pt"
"82752",NA
"82753","en"
"82754","es"
"82755","pt"
"82756",NA
"82757","en"
"82758","es"
"82759","pt"
"82760",NA
"82761","en"
"82762","es"
"82763","pt"
"82764",NA
"82765","en"
"82766","es"
"82767","pt"
"82768",NA
"82769","en"
"82770","es"
"82771","pt"
"82772",NA
"82773","en"
"82774","es"
"82775","pt"
"82776",NA
"82777","en"
"82778","es"
"82779","pt"
"82780",NA
"82781","en"
"82782","es"
"82783","pt"
"82784",NA
"82785","en"
"82786","es"
"82787","pt"
"82788",NA
"82789","en"
"82790","es"
"82791","pt"
"82792",NA
"82793","en"
"82794","es"
"82795","pt"
"82796",NA
"82797","en"
"82798","es"
"82799","pt"
"82800",NA
"82801","en"
"82802","es"
"82803","pt"
"82804",NA
"82805","en"
"82806","es"
"82807","pt"
"82808",NA
"82809","en"
"82810","es"
"82811","pt"
"82812",NA
"82813","en"
"82814","es"
"82815","pt"
"82816",NA
"82817","en"
"82818","es"
"82819","pt"
"82820",NA
"82821","en"
"82822","es"
"82823","pt"
"82824",NA
"82825","en"
"82826","es"
"82827","pt"
"82828",NA
"82829","en"
"82830","es"
"82831","pt"
"82832",NA
"82833","en"
"82834","es"
"82835","pt"
"82836",NA
"82837","en"
"82838","es"
